MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,HouseAge,GarageAge,YearsSinceRemodel,YearsSinceLastSale
60,0.7842465753424658,98.0,12203,0.3287671232876712,0.18664383561643835,0.028253424657534245,0.2979452054794521,8,5,0.19863013698630136,0.3501712328767123,0.3441780821917808,2,975.0,0.3339041095890411,0.4392123287671233,4,1,6,854,371,1225,0.514554794520548,1276,1336,2612,1,2,1,4,0.3921232876712329,8,1,3,1,3,3,676,250,0,7,27,27.0,26,16
80,0.7842465753424658,43.400000000000006,12800,0.6386986301369864,0.7157534246575342,0.0410958904109589,0.04708904109589041,7,5,0.7782534246575342,0.13955479452054795,0.13356164383561644,2,145.0,0.3339041095890411,0.4392123287671233,4,4,6,1518,0,1518,0.1558219178082192,1644,0,1644,1,2,0,2,0.3921232876712329,5,1,3,1,3,2,569,80,0,8,36,36.0,36,16
60,0.7842465753424658,37.199999999999996,17542,0.3287671232876712,0.7157534246575342,0.009417808219178082,0.2979452054794521,7,7,0.7782534246575342,0.13955479452054795,0.13356164383561644,0,0.0,0.3339041095890411,0.4366438356164384,3,4,2,125,36,1192,0.2928082191780822,1516,651,2167,1,2,1,3,0.3921232876712329,9,2,4,1,2,2,518,220,47,7,51,51.0,22,18
20,0.7842465753424658,70.0,8414,0.6386986301369864,0.7157534246575342,0.0547945205479452,0.5017123287671232,6,8,0.19863013698630136,0.15154109589041095,0.1404109589041096,0,0.0,0.622431506849315,0.4366438356164384,3,1,6,663,396,1059,0.2928082191780822,1068,0,1068,0,1,0,3,0.5102739726027398,6,0,0,1,2,1,264,192,0,2,62,62.0,22,19
60,0.7842465753424658,86.0,11839,0.6386986301369864,0.7157534246575342,0.0410958904109589,0.2979452054794521,7,5,0.19863013698630136,0.15154109589041095,0.1404109589041096,2,99.0,0.622431506849315,0.4392123287671233,4,1,6,1085,390,1475,0.514554794520548,1532,797,2329,1,2,1,4,0.3921232876712329,10,1,5,1,1,2,514,192,121,5,35,35.0,35,17
70,0.15325342465753425,60.0,9600,0.6386986301369864,0.7157534246575342,0.07962328767123288,0.2979452054794521,7,9,0.00684931506849315,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.10102739726027397,3,1,3,141,548,689,0.514554794520548,689,689,1378,0,2,0,3,0.3921232876712329,7,1,4,5,1,2,360,0,0,10,97,97.0,20,17
20,0.04366438356164384,72.0,8640,0.6386986301369864,0.7157534246575342,0.05650684931506849,0.5017123287671232,8,5,0.7782534246575342,0.04195205479452055,0.0410958904109589,4,72.0,0.3339041095890411,0.4392123287671233,4,2,6,936,364,1300,0.514554794520548,1314,0,1314,1,2,0,3,0.3921232876712329,6,0,0,1,2,2,552,135,112,9,16,16.0,16,16
20,0.7842465753424658,93.0,12030,0.6386986301369864,0.7157534246575342,0.04965753424657534,0.5017123287671232,8,5,0.19863013698630136,0.3501712328767123,0.3441780821917808,2,254.0,0.03424657534246575,0.4392123287671233,5,1,1,0,1694,1694,0.514554794520548,1694,0,1694,0,2,0,3,0.3921232876712329,7,0,0,1,3,3,818,168,228,12,18,18.0,18,18
20,0.7842465753424658,66.6,16196,0.007705479452054794,0.7157534246575342,0.0410958904109589,0.5017123287671232,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,4,6,1443,39,1482,0.514554794520548,1494,0,1494,1,2,0,3,0.3921232876712329,5,1,2,1,2,2,514,402,25,8,27,27.0,27,18
70,0.7842465753424658,60.0,9084,0.6386986301369864,0.7157534246575342,0.06934931506849315,0.2979452054794521,4,5,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.4366438356164384,3,2,1,0,755,755,0.2928082191780822,755,755,1510,1,1,0,4,0.5102739726027398,7,1,4,5,1,1,296,120,0,10,85,85.0,75,16
60,0.7842465753424658,90.0,9900,0.6386986301369864,0.7157534246575342,0.028253424657534245,0.2979452054794521,7,5,0.7782534246575342,0.15154109589041095,0.1404109589041096,2,256.0,0.3339041095890411,0.4392123287671233,4,4,6,987,360,1347,0.514554794520548,1372,1274,2646,1,2,1,4,0.3921232876712329,9,1,3,1,2,3,656,340,60,4,32,32.0,32,16
30,0.7842465753424658,45.0,8212,0.6386986301369864,0.7157534246575342,0.06934931506849315,0.5017123287671232,3,3,0.7782534246575342,0.017123287671232876,0.015410958904109588,0,0.0,0.622431506849315,0.10102739726027397,3,1,3,203,661,864,0.2928082191780822,864,0,864,1,1,0,2,0.5102739726027398,5,0,0,5,1,1,200,0,0,6,111,87.0,75,15
50,0.15325342465753425,52.0,6240,0.6386986301369864,0.7157534246575342,0.038527397260273974,0.1053082191780822,5,7,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.4392123287671233,3,1,1,0,1078,1078,0.2928082191780822,1128,445,1573,0,2,0,3,0.5102739726027398,8,1,4,5,1,2,360,0,0,6,95,95.0,33,17
90,0.7842465753424658,64.0,7018,0.6386986301369864,0.7157534246575342,0.0410958904109589,0.2979452054794521,5,5,0.7782534246575342,0.0779109589041096,0.10188356164383562,0,0.0,0.622431506849315,0.017123287671232876,0,0,0,0,0,0,0.2928082191780822,1120,1120,2240,0,2,0,6,0.5102739726027398,12,0,0,5,1,2,528,154,0,6,46,46.0,46,16
20,0.7842465753424658,75.0,9742,0.6386986301369864,0.7157534246575342,0.10273972602739725,0.5017123287671232,8,5,0.19863013698630136,0.3501712328767123,0.3441780821917808,2,281.0,0.3339041095890411,0.4392123287671233,4,1,1,0,1777,1777,0.514554794520548,1795,0,1795,0,2,0,3,0.3921232876712329,7,1,4,1,2,2,534,171,159,9,23,23.0,23,17
20,0.7842465753424658,118.0,13704,0.3287671232876712,0.18664383561643835,0.10273972602739725,0.5017123287671232,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,2,150.0,0.3339041095890411,0.4392123287671233,4,1,1,0,1541,1541,0.514554794520548,1541,0,1541,0,2,0,3,0.3921232876712329,6,1,3,1,2,3,843,468,81,1,24,24.0,23,19
60,0.7842465753424658,71.0,9900,0.6386986301369864,0.7157534246575342,0.05136986301369863,0.2979452054794521,7,5,0.7782534246575342,0.14897260273972604,0.14554794520547945,2,342.0,0.622431506849315,0.4366438356164384,3,1,4,552,280,832,0.1558219178082192,1098,880,1978,0,2,1,4,0.5102739726027398,9,1,4,1,2,2,486,0,43,4,57,57.0,57,17
20,0.04366438356164384,62.0,7500,0.6386986301369864,0.7157534246575342,0.05650684931506849,0.5017123287671232,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,1,6,410,811,1221,0.514554794520548,1221,0,1221,1,2,0,2,0.3921232876712329,6,0,0,1,2,2,400,0,113,10,21,21.0,20,16
120,0.04366438356164384,35.0,4274,0.3287671232876712,0.7157534246575342,0.05650684931506849,0.5017123287671232,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,1,6,1106,135,1241,0.514554794520548,1241,0,1241,1,1,1,1,0.3921232876712329,4,0,0,1,3,2,569,0,116,11,19,18.0,18,18
120,0.7842465753424658,43.0,3182,0.6386986301369864,0.7157534246575342,0.012842465753424657,0.5017123287671232,8,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,2,16.0,0.3339041095890411,0.4392123287671233,4,1,6,24,1232,1256,0.514554794520548,1269,0,1269,0,2,0,2,0.3921232876712329,6,1,3,1,3,2,430,146,20,4,21,21.0,20,15
160,0.15325342465753425,21.0,1680,0.6386986301369864,0.7157534246575342,0.011986301369863013,0.2979452054794521,6,5,0.7782534246575342,0.15154109589041095,0.0059931506849315065,2,381.0,0.622431506849315,0.4366438356164384,3,1,1,0,525,525,0.2928082191780822,525,567,1092,0,1,1,3,0.5102739726027398,6,0,0,5,1,1,264,0,0,3,54,54.0,54,15
60,0.7842465753424658,82.0,9950,0.3287671232876712,0.7157534246575342,0.028253424657534245,0.2979452054794521,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,2,290.0,0.3339041095890411,0.4392123287671233,4,1,6,565,638,1203,0.514554794520548,1214,1306,2520,0,2,1,4,0.3921232876712329,9,1,3,1,2,3,721,224,114,6,30,30.0,30,18
20,0.7842465753424658,43.2,15870,0.3287671232876712,0.18664383561643835,0.1523972602739726,0.5017123287671232,5,5,0.7782534246575342,0.3501712328767123,0.10188356164383562,0,0.0,0.622431506849315,0.4366438356164384,3,2,4,75,230,1096,0.514554794520548,1096,0,1096,1,1,0,3,0.5102739726027398,6,0,0,1,3,1,299,240,32,3,56,56.0,56,19
30,0.15325342465753425,153.0,4118,0.3287671232876712,0.18664383561643835,0.07962328767123288,0.5017123287671232,4,4,0.7782534246575342,0.13955479452054795,0.13356164383561644,0,0.0,0.622431506849315,0.4366438356164384,3,1,1,0,693,693,0.036815068493150686,693,0,693,0,1,0,2,0.026541095890410957,4,0,0,6,0,0,0,0,20,3,84,40.0,75,19
20,0.15325342465753425,50.0,6000,0.6386986301369864,0.7157534246575342,0.07962328767123288,0.5017123287671232,5,6,0.19863013698630136,0.03339041095890411,0.017123287671232876,0,0.0,0.622431506849315,0.4366438356164384,3,1,3,308,620,928,0.1558219178082192,928,0,928,0,1,0,3,0.5102739726027398,5,0,0,1,3,1,288,0,0,6,68,68.0,68,17
190,0.15325342465753425,60.0,10800,0.6386986301369864,0.7157534246575342,0.07962328767123288,0.1053082191780822,6,7,0.7782534246575342,0.13955479452054795,0.13356164383561644,0,0.0,0.622431506849315,0.10102739726027397,2,1,1,0,482,482,0.514554794520548,1221,691,1912,0,2,0,3,0.5102739726027398,7,1,3,5,1,2,672,0,25,4,120,22.0,25,17
90,0.7842465753424658,65.0,6040,0.6386986301369864,0.7157534246575342,0.06934931506849315,0.5017123287671232,4,5,0.7782534246575342,0.014554794520547944,0.10188356164383562,0,0.0,0.622431506849315,0.4392123287671233,0,0,0,0,0,0,0.2928082191780822,1152,0,1152,0,2,0,2,0.026541095890410957,6,0,0,6,0,0,0,0,0,6,70,47.799999999999955,70,17
20,0.7842465753424658,93.0,15306,0.3287671232876712,0.18664383561643835,0.026541095890410957,0.5017123287671232,8,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,4,100.0,0.3339041095890411,0.4392123287671233,5,4,6,80,1652,1732,0.514554794520548,1776,0,1776,1,2,0,3,0.3921232876712329,7,1,4,1,3,3,712,0,0,5,19,19.0,18,18
160,0.04366438356164384,30.0,3180,0.6386986301369864,0.7157534246575342,0.05650684931506849,0.2979452054794521,7,5,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.3339041095890411,0.4392123287671233,4,1,1,0,600,600,0.514554794520548,520,600,1200,0,2,1,2,0.3921232876712329,4,0,0,5,2,2,480,0,166,4,20,20.0,20,19
60,0.7842465753424658,80.0,14000,0.6386986301369864,0.7157534246575342,0.019691780821917807,0.2979452054794521,7,5,0.7782534246575342,0.13955479452054795,0.13356164383561644,0,0.0,0.3339041095890411,0.4392123287671233,5,4,6,1201,105,1306,0.514554794520548,1306,954,2260,1,2,1,3,0.3921232876712329,7,0,0,1,2,2,533,296,44,4,29,29.0,28,15
60,0.7842465753424658,160.0,15623,0.3287671232876712,0.18664383561643835,0.028253424657534245,0.2979452054794521,10,5,0.19863013698630136,0.13955479452054795,0.0059931506849315065,0,0.0,0.3339041095890411,0.4392123287671233,5,3,6,2096,300,2396,0.514554794520548,2411,2065,4476,1,3,1,4,0.07106164383561644,10,2,3,1,3,3,813,171,78,7,29,29.0,29,18
160,0.15325342465753425,21.0,1680,0.6386986301369864,0.7157534246575342,0.011986301369863013,0.2979452054794521,6,5,0.7782534246575342,0.15154109589041095,0.1404109589041096,2,232.0,0.622431506849315,0.4366438356164384,3,1,5,387,96,483,0.2928082191780822,483,504,987,0,1,1,2,0.5102739726027398,4,0,0,5,1,1,264,0,0,7,54,54.0,54,17
80,0.7842465753424658,102.0,10192,0.3287671232876712,0.7157534246575342,0.05136986301369863,0.04708904109589041,7,6,0.7782534246575342,0.14897260273972604,0.14554794520547945,2,143.0,0.622431506849315,0.4366438356164384,3,1,1,0,570,570,0.1558219178082192,1222,698,1920,0,3,0,4,0.3921232876712329,8,1,3,1,2,2,487,0,98,9,57,57.0,33,19
60,0.7842465753424658,60.0,6931,0.6386986301369864,0.7157534246575342,0.06934931506849315,0.2979452054794521,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,4,92.0,0.3339041095890411,0.4392123287671233,4,1,1,0,746,746,0.514554794520548,760,896,1656,0,2,1,3,0.3921232876712329,7,1,4,3,3,2,397,178,128,7,22,22.0,21,17
80,0.7842465753424658,80.0,9600,0.6386986301369864,0.032534246575342464,0.009417808219178082,0.04708904109589041,6,7,0.19863013698630136,0.0779109589041096,0.10188356164383562,2,360.0,0.3339041095890411,0.4366438356164384,3,1,1,0,528,528,0.514554794520548,1094,761,1855,0,2,1,3,0.5102739726027398,7,1,3,1,2,2,512,113,100,8,49,49.0,31,18
20,0.7842465753424658,81.0,9672,0.6386986301369864,0.18664383561643835,0.0410958904109589,0.5017123287671232,6,5,0.19863013698630136,0.15154109589041095,0.10188356164383562,0,0.0,0.622431506849315,0.4392123287671233,4,1,6,338,702,1040,0.2928082191780822,1097,0,1097,0,2,0,3,0.5102739726027398,6,0,0,1,1,2,480,0,0,5,41,39.0,40,15
30,0.15325342465753425,40.0,3636,0.6386986301369864,0.7157534246575342,0.023972602739726026,0.5017123287671232,4,4,0.7782534246575342,0.014554794520547944,0.015410958904109588,0,0.0,0.622431506849315,0.10102739726027397,3,1,1,0,796,796,0.036815068493150686,796,0,796,0,1,0,2,0.5102739726027398,5,0,0,6,0,0,0,0,0,1,103,74.79999999999995,75,17
80,0.7842465753424658,61.400000000000006,19690,0.3287671232876712,0.06164383561643835,0.06934931506849315,0.04708904109589041,6,7,0.008561643835616438,0.0779109589041096,0.10188356164383562,0,0.0,0.3339041095890411,0.4366438356164384,4,3,1,0,697,697,0.2928082191780822,1575,626,2201,0,2,0,4,0.3921232876712329,8,1,4,1,1,2,432,586,236,8,59,59.0,59,19
80,0.7842465753424658,50.2,10970,0.3287671232876712,0.7157534246575342,0.10273972602739725,0.04708904109589041,6,6,0.7782534246575342,0.0779109589041096,0.1404109589041096,0,0.0,0.622431506849315,0.4366438356164384,4,4,6,505,0,940,0.2928082191780822,1026,0,1026,1,1,0,3,0.5102739726027398,5,0,0,5,1,2,576,0,0,10,47,44.0,47,17
80,0.7842465753424658,50.2,16157,0.3287671232876712,0.032534246575342464,0.009417808219178082,0.04708904109589041,5,7,0.7782534246575342,0.0779109589041096,0.10188356164383562,0,0.0,0.622431506849315,0.4392123287671233,4,4,5,680,289,1360,0.514554794520548,1432,0,1432,1,1,1,2,0.3921232876712329,5,1,3,1,1,2,588,168,180,6,47,47.0,47,18
20,0.7842465753424658,78.4,9819,0.3287671232876712,0.7157534246575342,0.0547945205479452,0.5017123287671232,5,5,0.7782534246575342,0.14897260273972604,0.14554794520547945,2,31.0,0.622431506849315,0.4366438356164384,3,1,4,450,432,882,0.2928082191780822,900,0,900,0,1,0,3,0.5102739726027398,5,0,0,5,1,1,280,0,0,2,58,55.0,58,15
60,0.7842465753424658,68.0,8935,0.3287671232876712,0.7157534246575342,0.10273972602739725,0.2979452054794521,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,2,95.0,0.3339041095890411,0.4392123287671233,4,1,1,0,831,831,0.514554794520548,831,829,1660,0,2,1,3,0.3921232876712329,7,0,0,1,2,2,493,144,68,7,23,23.0,23,16
20,0.7842465753424658,73.0,9300,0.6386986301369864,0.7157534246575342,0.1523972602739726,0.5017123287671232,5,5,0.7782534246575342,0.14897260273972604,0.1404109589041096,2,324.0,0.622431506849315,0.4366438356164384,3,1,3,697,571,1268,0.2928082191780822,1264,0,1264,1,1,0,3,0.5102739726027398,6,2,4,1,1,2,461,0,0,4,65,65.0,65,15
60,0.7842465753424658,85.2,13700,0.3287671232876712,0.7157534246575342,0.1523972602739726,0.2979452054794521,7,6,0.7782534246575342,0.3501712328767123,0.3441780821917808,4,288.0,0.622431506849315,0.4366438356164384,3,4,5,454,410,864,0.2928082191780822,902,918,1820,0,1,2,4,0.3921232876712329,8,2,4,1,1,2,492,60,84,5,60,60.0,37,17
30,0.7842465753424658,85.0,10625,0.6386986301369864,0.18664383561643835,0.06934931506849315,0.5017123287671232,5,5,0.7782534246575342,0.13955479452054795,0.13356164383561644,0,0.0,0.622431506849315,0.10102739726027397,3,1,5,108,350,458,0.036815068493150686,835,0,835,0,1,0,2,0.5102739726027398,5,0,0,2,1,1,366,0,0,5,105,105.0,75,15
20,0.7842465753424658,85.0,14331,0.6386986301369864,0.7157534246575342,0.026541095890410957,0.5017123287671232,8,5,0.19863013698630136,0.3501712328767123,0.3441780821917808,2,630.0,0.3339041095890411,0.4392123287671233,5,4,6,1274,526,1800,0.514554794520548,1800,0,1800,1,2,0,3,0.3921232876712329,7,1,4,1,3,3,765,270,78,5,23,23.0,23,19
90,0.7842465753424658,95.0,11345,0.6386986301369864,0.18664383561643835,0.1523972602739726,0.2979452054794521,5,5,0.7782534246575342,0.014554794520547944,0.015410958904109588,4,567.0,0.622431506849315,0.4366438356164384,3,1,3,220,708,928,0.1558219178082192,928,992,1920,0,2,0,4,0.5102739726027398,10,0,0,5,1,2,400,0,0,7,77,77.0,75,18
60,0.7842465753424658,69.0,7590,0.6386986301369864,0.7157534246575342,0.1523972602739726,0.2979452054794521,6,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,2,266.0,0.622431506849315,0.4366438356164384,3,1,4,512,148,660,0.2928082191780822,660,688,1348,0,1,1,3,0.5102739726027398,6,1,2,1,2,2,453,188,108,7,59,59.0,59,19
50,0.7842465753424658,68.6,14100,0.3287671232876712,0.7157534246575342,0.03767123287671233,0.1053082191780822,8,9,0.7782534246575342,0.017123287671232876,0.015410958904109588,2,632.0,0.622431506849315,0.4366438356164384,3,2,3,192,536,728,0.514554794520548,1968,1479,3447,0,3,1,4,0.3921232876712329,11,2,4,3,1,3,1014,314,12,5,90,43.0,28,17
80,0.7842465753424658,52.400000000000006,7750,0.6386986301369864,0.7157534246575342,0.04794520547945205,0.04708904109589041,8,5,0.19863013698630136,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,1,6,353,55,408,0.514554794520548,779,640,1419,1,2,1,3,0.3921232876712329,7,1,3,3,3,2,527,120,0,3,23,23.0,23,16
60,0.7842465753424658,60.0,7500,0.6386986301369864,0.7157534246575342,0.04794520547945205,0.2979452054794521,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.622431506849315,0.4392123287671233,3,1,1,0,994,994,0.1558219178082192,1028,776,1804,0,2,1,3,0.3921232876712329,7,1,3,1,3,2,442,140,60,6,26,26.0,26,15
50,0.7842465753424658,65.0,6435,0.6386986301369864,0.7157534246575342,0.038527397260273974,0.1053082191780822,6,5,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.10102739726027397,3,1,1,0,972,972,0.1558219178082192,972,605,1577,0,1,0,3,0.026541095890410957,6,1,4,5,1,1,312,0,0,10,86,86.0,75,19
60,0.7842465753424658,73.0,8760,0.6386986301369864,0.7157534246575342,0.10273972602739725,0.2979452054794521,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,2,6,464,927,1391,0.514554794520548,1391,571,1962,0,2,1,3,0.3921232876712329,7,0,0,1,2,3,868,0,90,8,19,19.0,19,19
20,0.7842465753424658,110.0,14977,0.3287671232876712,0.7157534246575342,0.04965753424657534,0.5017123287671232,8,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,2,304.0,0.3339041095890411,0.4392123287671233,5,4,6,1350,626,1976,0.514554794520548,1976,0,1976,1,2,0,2,0.3921232876712329,7,1,5,1,2,3,908,250,63,7,19,19.0,18,18
20,0.7842465753424658,66.0,7742,0.6386986301369864,0.7157534246575342,0.0547945205479452,0.5017123287671232,5,7,0.7782534246575342,0.15154109589041095,0.1404109589041096,0,0.0,0.622431506849315,0.4366438356164384,3,1,4,763,192,955,0.514554794520548,955,0,955,1,1,0,3,0.5102739726027398,6,0,0,1,1,1,386,0,0,1,59,59.0,59,18
160,0.04366438356164384,35.0,4251,0.3287671232876712,0.7157534246575342,0.05650684931506849,0.2979452054794521,7,5,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.3339041095890411,0.4392123287671233,4,1,1,0,625,625,0.514554794520548,625,625,1250,0,2,1,2,0.3921232876712329,5,0,0,5,2,2,528,0,54,6,19,19.0,18,18
20,0.7842465753424658,80.0,10400,0.6386986301369864,0.7157534246575342,0.05136986301369863,0.5017123287671232,7,5,0.7782534246575342,0.15154109589041095,0.1404109589041096,2,189.0,0.622431506849315,0.4366438356164384,4,1,1,0,1090,1090,0.2928082191780822,1370,0,1370,0,2,0,3,0.5102739726027398,6,1,3,1,2,2,479,0,0,6,49,49.0,49,16
90,0.7842465753424658,78.4,8544,0.6386986301369864,0.7157534246575342,0.1523972602739726,0.5017123287671232,3,4,0.7782534246575342,0.017123287671232876,0.015410958904109588,2,340.0,0.622431506849315,0.017123287671232876,0,0,0,0,0,0,0.036815068493150686,1040,0,1040,0,2,0,2,0.5102739726027398,6,0,0,5,1,2,400,0,0,5,76,76.0,75,19
20,0.04366438356164384,60.0,7200,0.6386986301369864,0.7157534246575342,0.05650684931506849,0.5017123287671232,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,1,1,0,1293,1293,0.514554794520548,1301,0,1301,1,2,0,2,0.3921232876712329,5,1,4,1,2,2,572,216,121,8,19,19.0,19,19
60,0.7842465753424658,71.0,7795,0.3287671232876712,0.7157534246575342,0.04794520547945205,0.2979452054794521,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,1,6,425,291,716,0.514554794520548,716,716,1432,1,2,1,3,0.3921232876712329,6,1,4,1,3,2,432,100,51,7,21,21.0,20,16
20,0.7842465753424658,71.0,7390,0.3287671232876712,0.7157534246575342,0.1523972602739726,0.5017123287671232,5,7,0.19863013698630136,0.13955479452054795,0.13356164383561644,2,151.0,0.622431506849315,0.4366438356164384,3,1,5,902,196,1098,0.2928082191780822,1098,0,1098,1,1,0,3,0.5102739726027398,6,0,0,1,1,1,260,0,0,7,70,70.0,70,17
60,0.7842465753424658,65.6,13006,0.3287671232876712,0.18664383561643835,0.04794520547945205,0.2979452054794521,7,5,0.7782534246575342,0.15154109589041095,0.1404109589041096,2,285.0,0.622431506849315,0.4392123287671233,4,1,1,0,964,964,0.1558219178082192,993,1243,2236,0,2,1,4,0.3921232876712329,8,1,3,3,3,2,642,0,0,11,28,28.0,28,19
